graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
jnb,betweeness,31,0.01222,10.6129,0.67742,1.51882,-0.05584,5.77419,-1.06452,-1.40054
jnb,closeness,31,0.01222,6.64516,2.25806,1.55376,-0.05584,1.80645,0.51613,-1.36559
jnb,core influence,31,0.01222,11.41935,0.74194,1.53763,-0.05584,6.58065,-1.0,-1.38172
jnb,degree,31,0.01222,10.83871,1.06452,1.80645,-0.05584,6.0,-0.67742,-1.1129
jnb,random,31,0.06805,4.83871,1.74194,2.91935,0.0,0.0,0.0,0.0
