graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
jnb,betweeness,31,0.01086,10.80645,0.54839,1.46237,-0.08557,7.29032,-2.0,-1.25806
jnb,closeness,31,0.01086,7.48387,1.12903,1.60753,-0.08557,3.96774,-1.41935,-1.1129
jnb,core influence,31,0.01086,10.93548,1.22581,1.63441,-0.08557,7.41935,-1.32258,-1.08602
jnb,degree,31,0.01086,11.41935,0.83871,1.63978,-0.08557,7.90323,-1.70968,-1.08065
jnb,random,31,0.09643,3.51613,2.54839,2.72043,0.0,0.0,0.0,0.0
