graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pzb,betweeness,10,0.25849,3.9,0.5,1.66667,-0.58763,2.1,-0.5,-0.6
pzb,closeness,10,0.25849,3.9,0.5,1.66667,-0.58763,2.1,-0.5,-0.6
pzb,core influence,10,0.32709,3.6,0.7,1.46667,-0.51903,1.8,-0.3,-0.8
pzb,degree,10,0.25849,3.9,0.5,1.66667,-0.58763,2.1,-0.5,-0.6
pzb,random,10,0.84612,1.8,1.0,2.26667,0.0,0.0,0.0,0.0
