node_id,removed,remaining,aG,e1_mult,e0_mult,CIS,strategy
NLP-TSN344-UMP-DC2-PE,68,152,-1.1407105823766366e-15,13,39,1.75,closeness
PTA-TSN397-ARCPPRI,69,151,-1.1118451458645048e-15,13,38,1.4375,closeness
ELS1,70,150,-9.40572704946005e-16,13,37,1.4666666666666666,closeness
PTA-TSN455-SITA-CENT-PE,71,149,-8.101583542414203e-16,12,40,1.4,closeness
ELS3,72,148,-1.1372956340654232e-15,12,42,1.625,closeness
PTA-GREYN1-TSN538-TUT-ADT,73,147,-1.1751283628862826e-15,11,43,1.3333333333333333,closeness
JNB-TSN199-UNISA-SBL-PE,74,146,-9.925634037910916e-16,10,43,1.4666666666666666,closeness
PTA-GREYS3-TSN259-SAWS,75,145,-1.0036961938255155e-15,10,43,1.7333333333333334,closeness
PTA-GREYN2-TSN141-UPGC,76,144,-1.1404932375700105e-15,10,42,1.4666666666666666,closeness
PTA-GREYS2-TSN158-TUT-ARCADIA,77,143,-7.938599754813932e-16,10,42,1.8125,closeness
JNB-NHLS-TSN677-SAND,78,142,-1.3087976348564174e-15,9,42,1.8,closeness
BLOEM3,79,141,-8.300799712560789e-16,9,41,1.2666666666666666,closeness
DURBS,80,140,-1.1365331453347734e-15,9,40,1.5714285714285714,closeness
UNISA,81,139,-1.1885887358949527e-15,9,39,1.7857142857142858,closeness
THY-TSN87-UNIVEN-MC-PE,82,138,-7.869529370950793e-16,9,38,1.2857142857142858,closeness
CPT5,83,137,-1.2455562169944052e-15,9,37,1.4285714285714286,closeness
DBN-GREY1-TSN222-TIA-PWC,84,136,-1.1443641349163103e-15,8,38,1.7333333333333334,closeness
DBN-GREY1-TSN176-UNISAM,85,135,-7.238350841902807e-16,8,39,1.8571428571428572,closeness
CPT-GREYSS1-TSN272-UCTDOR,86,134,-1.339954523986981e-15,7,39,1.3333333333333333,closeness
ELS2,87,133,-9.741292232181629e-16,8,39,1.4285714285714286,closeness
DBN-GREY1-TSN375-SANBI,88,132,-1.1656944095625463e-15,8,40,1.5,closeness
DBN-TSN935-DHA-UMGENI,89,131,-9.005452180040737e-16,8,40,1.2857142857142858,closeness
CPT-GREYSS2-TSN800-UWC-CASAS,90,130,-1.3783006482826504e-15,8,39,1.3846153846153846,closeness
CPT-GREYSS2-TSN788-UCTSHAW,91,129,-1.205588066326323e-15,8,39,1.3571428571428572,closeness
CPT8,92,128,-1.173767340418338e-15,8,38,1.3846153846153846,closeness
CPT-GREYBEL1-TSN22-MRCCPT-PE,93,127,-6.209517819520555e-16,8,37,1.3846153846153846,closeness
PZB-GREY1-TSN385-CGSP,94,126,-1.3697070944721673e-15,9,38,1.3846153846153846,closeness
PZB-GREY1-TSN193-UNISAP,95,125,-1.4459226835168884e-15,10,39,1.0769230769230769,closeness
PZB-GREY1-TSN383-DUTI,96,124,-1.1605002635410723e-15,9,39,1.3333333333333333,closeness
PZB-GREY1-TSN10-DUTRC,97,123,-1.0984067848466246e-15,9,39,1.1538461538461537,closeness
PZB-TSN267-SAEON-GWFN,98,122,-7.726118427892528e-16,9,38,1.4285714285714286,closeness
PZB-TSN534-HSRC-SW,99,121,-1.538355571712829e-15,9,37,1.5384615384615385,closeness
PZB-TSN670-ARC-CACWL,100,120,-8.045396651151304e-16,9,36,1.1666666666666667,closeness
PTA-TSN377-ARC-IRENE-PE,101,119,-1.3232618581948362e-15,9,35,1.75,closeness
CPT-GREYBEL1-TSN147-CPUTT,102,118,-1.4473425350126702e-15,9,34,1.4615384615384615,closeness
ELSIS,103,117,-1.3951222879575538e-15,9,35,1.4166666666666667,closeness
CPT-GREYCBD1-TSN18-IZMU,104,116,-8.480472950991074e-16,9,34,1.5,closeness
CPT-GREYCBD1-TSN650-NLSA-CFB,105,115,-1.2330037936791913e-15,9,35,1.1666666666666667,closeness
CPT-GREYCBD1-TSN275-MCM,106,114,-1.0615653409913823e-15,9,34,1.8333333333333333,closeness
CPT-GREYBEL1-TSN207-USBS-PE,107,113,-1.1573559871476479e-15,9,34,1.0,closeness
CPT-GREYCBD2-TSN109-SANAP,108,112,-9.879961876090415e-16,9,35,1.2307692307692308,closeness
CPT-GREYCBD2-TSN143-CPUTGB,109,111,-1.0369737099215226e-15,9,35,1.1666666666666667,closeness
PTA-GREYN2-TSN395-TUT-ZET,110,110,-1.117280344121503e-15,9,34,1.0833333333333333,closeness
JNB-TSN251-GIBS,111,109,-9.567656667230875e-16,9,33,1.3636363636363635,closeness
CPT-GREYBEL1-TSN34-CPUTB,112,108,-8.917656109314504e-16,8,33,1.2307692307692308,closeness
DBN-GREY1-TSN97-CSIR,113,107,-1.029582522273631e-15,7,33,1.5833333333333333,closeness
CPT-GREYSS1-TSN39-SAAO,114,106,-1.1895551121021398e-15,7,33,1.1818181818181819,closeness
DBN-GREY1-TSN366-UKZNE-PE,115,105,-1.1624873012436325e-15,8,34,1.5833333333333333,closeness
DBN-GREY1-TSN13-CAO,116,104,-9.230236713633073e-16,8,34,1.4545454545454546,closeness
PTA-GREYN1-TSN75-UPO,117,103,-1.163167697017545e-15,8,33,1.2727272727272727,closeness
CPT-GREYSS2-TSN167-UCTRMH,118,102,-9.233199005707925e-16,7,33,1.1818181818181819,closeness
JNB-GREY2-TSN42-UJBU,119,101,-9.174496664721616e-16,7,33,1.1818181818181819,closeness
CPT-GREYSS2-TSN271-UCTRBG,120,100,-1.17309298911229e-15,6,34,1.0909090909090908,closeness
PTA-GREYS2-TSN499-DFASAMCOR,121,99,-1.10288632993009e-15,6,33,1.5454545454545454,closeness
POTCH,122,98,-1.0969839251802626e-15,7,34,1.5454545454545454,closeness
JNB-GREY2-TSN42-UJBU-2,123,97,-9.06382293628857e-16,6,34,1.1818181818181819,closeness
JNB-GREY2-TSN99-CSMI,124,96,-5.917259884678619e-16,6,34,1.2,closeness
DBN-GREY1-TSN132-MRC,125,95,-9.630940437664512e-16,6,33,1.3636363636363635,closeness
CPT-GREYSS2-TSN168-UCTRCCH,126,94,-5.917259884678619e-16,6,33,1.3636363636363635,closeness
JNB-TSN44-UJ-DF-PE,127,93,-9.630940437664512e-16,6,32,1.1,closeness
JNB-GREY-TSN284-WITS-HJH,128,92,-5.917259884678619e-16,7,32,1.3,closeness
JNB-GREY-TSN285-WITS-RMH,129,91,-9.630940437664512e-16,7,32,1.6,closeness
BFN-GREY1-TSN242-UFSSC,130,90,-6.571855979004507e-16,7,31,1.3333333333333333,closeness
SDT-TSN535-UCT-GSB,131,89,-9.630940437664512e-16,6,31,1.0,closeness
BFN-GREY1-TSN173-UNISAB,132,88,-5.917259884678619e-16,6,31,1.1111111111111112,closeness
KIM-TSN760-SPUC,133,87,-9.630940437664512e-16,6,30,1.7,closeness
WEL1,134,86,-5.917259884678619e-16,6,29,1.5555555555555556,closeness
ELS-GREY1-TSN393-WSU-CAM,135,85,-9.630940437664512e-16,6,28,1.7777777777777777,closeness
PTA-GREYS2-TSN355-TUT-LEGAE,136,84,-5.917259884678619e-16,6,27,1.0,closeness
BFN-GREY1-TSN244-UFSNATH,137,83,-9.630940437664512e-16,6,27,1.4444444444444444,closeness
BFN-GREY1-TSN246-UFSPSY,138,82,-5.917259884678619e-16,6,27,1.1111111111111112,closeness
PTA-GREYN1-TSN204-UNISA-SRB,139,81,-9.630940437664512e-16,6,26,1.5555555555555556,closeness
PTA-GREYS3-TSN403-ASSAF,140,80,-5.917259884678619e-16,6,26,1.25,closeness
PTA-GREYS2-TSN660-NSF-NDI,141,79,-1.1559273738324741e-15,6,26,1.7777777777777777,closeness
PTA-GREYS3-TSN250-TIAMHO,142,78,-5.917259884678619e-16,6,26,1.375,closeness
ELS-GREY1-TSN108-WSU-CHS,143,77,-9.630940437664512e-16,6,25,1.5,closeness
BIY-TSN65-UFH-BHISHO-PE,144,76,-8.274797946751666e-16,6,25,1.625,closeness
PTD-TSN216-WSU-PTD-PE,145,75,-9.630940437664512e-16,6,24,1.375,closeness
UTE-TSN12-WSU-B-PE,146,74,-8.478430254824212e-16,6,23,1.0,closeness
BAAIIS,147,73,-9.630940437664512e-16,6,22,1.0,closeness
PTA-GREYS2-TSN38-SAASTA,148,72,-8.294639052141969e-16,6,21,1.3333333333333333,closeness
CPT-GREYSS1-TSN768-UCTCAN,149,71,-1.3677299367065957e-15,6,20,1.25,closeness
DBN-GREY1-TSN151-DUTC,150,70,-4.4203324128594195e-16,5,20,2.142857142857143,closeness
DBN-GREY1-TSN150-DUTB,151,69,-9.630940437664512e-16,6,20,1.5714285714285714,closeness
CPT-GREYSLB1-TSN103-CSIR,152,68,-8.494213318449605e-16,6,19,1.4444444444444444,closeness
CPT-GREYSLB1-TSN292-ARCINFR,153,67,-9.630940437664512e-16,6,18,1.5714285714285714,closeness
DBN-GREY1-TSN11-DUTS,154,66,-4.493416027661172e-16,6,17,1.8571428571428572,closeness
ELS-GREY1-TSN177-UNISAE,155,65,-9.06382293628857e-16,6,16,1.375,closeness
CPT-GREYBEL1-TSN487-MRCN,156,64,-4.4203324128594195e-16,6,15,1.4285714285714286,closeness
CPT-GREYBEL1-TSN208-USTYG,157,63,-7.820316262637302e-16,6,14,1.5714285714285714,closeness
CPT-GREYBEL1-TSN174-UNIBEL,158,62,-4.4203324128594195e-16,6,14,1.8571428571428572,closeness
PZB-GREY1-TSN384-SANBIP,159,61,-7.820316262637302e-16,6,14,1.25,closeness
CPT-GREYBEL1-TSN278-UWCT,160,60,-4.4203324128594195e-16,6,13,1.3333333333333333,closeness
CPT-GREYCBD1-TSN163-UCT-HID,161,59,-7.820316262637302e-16,6,12,1.3333333333333333,closeness
CPT-GREYCBD1-TSN490-CPGR,162,58,-2.2768725887297445e-16,6,12,1.1428571428571428,closeness
PTA-GREYN1-TSN162-TUT-SOSS,163,57,-6.070260724178302e-16,7,12,1.3333333333333333,closeness
CPT-GREYBEL1-TSN585-UWC-FCHS,164,56,-4.4203324128594195e-16,7,13,1.3333333333333333,closeness
BFN-GREY1-TSN245-UFSPELH,165,55,-4.4203324128594195e-16,7,13,2.1666666666666665,closeness
CPT-GREYBEL1-TSN812-UWC-DIH,166,54,-4.4203324128594195e-16,7,12,1.8333333333333333,closeness
PTA-GREYS2-TSN260-CGS,167,53,-4.4203324128594195e-16,7,11,1.3333333333333333,closeness
CPT-GREYBEL1-TSN493-CGSB,168,52,-4.4203324128594195e-16,6,11,1.8333333333333333,closeness
JNB-TSN949-GIBS-NORTH,169,51,-8.92190571735139e-16,6,10,1.8333333333333333,closeness
CPT-GREYSS1-TSN804-SKAO-BRP,170,50,-4.4203324128594195e-16,6,9,1.8,closeness
DBN-GREY1-TSN232-NMMS,171,49,-8.92190571735139e-16,5,9,1.3333333333333333,closeness
PTA-GREYS2-TSN16-HSRC-MC,172,48,-4.4203324128594195e-16,4,9,1.0,closeness
CPT-GREYSS1-TSN495-UCTVH,173,47,-4.4203324128594195e-16,4,9,2.2,closeness
VDP1,174,46,-3.627761698241233e-16,4,8,1.6,closeness
JNB-GREY2-TSN295-CSIR-CTF,175,45,-4.4203324128594195e-16,3,11,1.8,closeness
PTA-GREYS2-TSN509-UP-MAMC,176,44,-3.627761698241233e-16,2,11,1.6,closeness
JNB-GREY1-TSN112-WITSM,177,43,-3.627761698241233e-16,2,10,1.4,closeness
PTA-GREYN1-TSN203-UNISA-SN,178,42,-3.274853901436959e-16,2,10,1.5,closeness
CPT-GREYSS1-TSN145-CPUTM,179,41,-4.4203324128594195e-16,3,10,1.8,closeness
DBN-GREY1-TSN498-CAPRISA-ECRS,180,40,-3.573277893630876e-16,4,11,1.5,closeness
PTA-GREYN1-TSN161-TUT-SOSN,181,39,-4.4203324128594195e-16,4,11,2.25,closeness
PTA-GREYS2-TSN299-ARCIAE,182,38,-2.1063809372043377e-16,4,11,1.75,closeness
CPT-GREYCBD1-TSN4-CPUTCPT,183,37,-1.903862588735588e-16,4,11,1.5,closeness
CPT-GREYCBD1-TSN277-CPUTB,184,36,-1.0172298487044007e-16,3,11,2.0,closeness
PTA-GREYS2-TSN410-TUT-BAE,185,35,0.0,3,11,1.75,closeness
PTA-TSN940-DHA-SOSH,186,34,-4.4203324128594195e-16,3,11,1.75,closeness
CPT-GREYSS1-TSN169-UCTRHR,187,33,0.0,3,10,1.75,closeness
DBN-GREY1-TSN497-CAPRISA-DDMRI,188,32,0.0,2,10,1.75,closeness
PTA-GREYN1-TSN391-TUT-KOSMOS,189,31,0.0,2,9,1.75,closeness
JNB-GREY1-TSN110-WITSE,190,30,0.0,1,9,1.3333333333333333,closeness
VDP-GREY2-TSN484-DFA-VDBP,191,29,-4.4203324128594195e-16,1,8,1.6666666666666667,closeness
VDP-GREY2-TSN598-VUT-EMF,192,28,0.0,0,8,1.0,closeness
JOBURG,193,27,0.0,0,8,1.6666666666666667,closeness
VDP-GREY1-TSN90-VUTMC,194,26,0.0,0,7,2.3333333333333335,closeness
ZEH1,195,25,0.0,0,6,2.3333333333333335,closeness
CPT-GREYSS1-TSN144-CPUTGSH,196,24,0.0,0,5,1.6666666666666667,closeness
CPT-GREYSS1-TSN500-CPUTSPR,197,23,0.0,0,5,2.3333333333333335,closeness
PTA-GREYN1-TSN49-TUT-ERC-GAR,198,22,0.0,0,4,2.3333333333333335,closeness
PTA-GREYS2-TSN973-UNIVEN-COL,199,21,0.0,1,4,2.3333333333333335,closeness
PTA-GREYS2-TSN29-ZOO,200,20,0.0,1,4,1.6666666666666667,closeness
CPT-GREYCBD1-TSN276-CPUTOPT,201,19,0.0,2,4,1.6666666666666667,closeness
PTA-GREYN1-TSN353-TUT-TEMPO,202,18,0.0,2,3,2.0,closeness
CPT-GREYSS1-TSN273-CPUTGSR,203,17,0.0,2,3,1.6666666666666667,closeness
VDP-GREY2-TSN139-NWUFAR,204,16,5.047925564904727e-16,2,2,2.5,closeness
PTA-GREYN1-TSN389-SMU-MC-PE,205,15,0.10502156475261235,2,1,2.5,closeness
PTA-GREYS2-TSN40-USAF,206,14,0.10676796395656815,2,1,1.0,closeness
PTA-GREYS2-TSN159-TUT-ARTS,207,13,0.11141428457576395,1,1,1.0,closeness
PTA-GREYN1-TSN315-BREYTEN,208,12,0.11785411923975103,1,1,2.0,closeness
PTA-GREYN1-TSN74-UP-MED-PE,209,11,0.1610616370816898,2,1,2.0,closeness
PTA-GREYS2-TSN261-ARC-HO-PE,210,10,0.0,0,4,2.0,closeness
PTA-GREYN1-TSN399-TUT-ZAR,211,9,0.0,1,4,2.0,closeness
PTA-GREYS2-TSN263-MRC-MC-PE,212,8,0.0,1,3,2.0,closeness
PTA-GREYN1-TSN200-UNISA-SSE,213,7,0.0,0,3,2.0,closeness
PTA-GREYN1-TSN27-NLSA-PTA,214,6,0.0,1,3,2.0,closeness
PTA-GREYN1-TSN354-TUT-MONITOR,215,5,0.0,0,3,1.0,closeness
PTA-GREYS2-TSN262-ARCISCW,216,4,0.0,0,2,1.0,closeness
PTA-GREYS2-TSN300-DAFF,217,3,0.0,0,2,1.0,closeness
PTA-GREYN1-TSN184-UNISA-LTC,218,2,2.0,0,1,1.0,closeness
