node_id,removed,remaining,aG,e1_mult,e0_mult,CIS,strategy
CPT-GREYCBD2-TSN164-UCTBS,89,131,-4.4203324128594195e-16,11,81,1.4285714285714286,betweeness
CPT-GREYCBD2-TSN215-HSRCCPT,90,130,-4.4203324128594195e-16,12,81,1.4285714285714286,betweeness
CPT-GREYSS2-TSN170-UCTSSI,91,129,-4.4203324128594195e-16,11,81,1.0769230769230769,betweeness
CPT-GREYBEL1-TSN34-CPUTB,92,128,-4.4203324128594195e-16,10,81,1.5384615384615385,betweeness
JNB-GREY2-TSN659-WITS-CLMDC,93,127,-4.4203324128594195e-16,9,81,1.2857142857142858,betweeness
PTA-GREYS2-TSN158-TUT-ARCADIA,94,126,-4.4203324128594195e-16,9,81,1.5384615384615385,betweeness
CPT-GREYCBD1-TSN490-CPGR,95,125,-4.4203324128594195e-16,8,81,1.3076923076923077,betweeness
DBN-GREY1-TSN232-NMMS,96,124,-4.4203324128594195e-16,9,81,1.2307692307692308,betweeness
CPT-GREYSS1-TSN169-UCTRHR,97,123,-4.4203324128594195e-16,8,81,1.3076923076923077,betweeness
PTA-GREYN1-TSN184-UNISA-LTC,98,122,-4.4203324128594195e-16,7,81,1.3846153846153846,betweeness
CPT-GREYSS2-TSN270-UCTGSR,99,121,-4.4203324128594195e-16,7,81,1.2307692307692308,betweeness
JNB-TSN199-UNISA-SBL-PE,100,120,-4.4203324128594195e-16,6,81,1.2307692307692308,betweeness
CPT-GREYCBD1-TSN4-CPUTCPT,101,119,-4.4203324128594195e-16,6,81,1.0,betweeness
JNB-TSN251-GIBS,102,118,-4.4203324128594195e-16,5,81,1.1666666666666667,betweeness
CPT-GREYSLB1-TSN235-ILABS-FAURE,103,117,-4.4203324128594195e-16,4,81,1.5,betweeness
PTA-GREYN2-TSN254-UP-HILL-PE,104,116,-4.4203324128594195e-16,4,80,1.3846153846153846,betweeness
JNB-GREY2-TSN295-CSIR-CTF,105,115,-4.4203324128594195e-16,4,81,1.1666666666666667,betweeness
CPT-GREYSS2-TSN165-UCTLGR,106,114,0.0,3,81,1.1666666666666667,betweeness
BFN-GREY1-TSN242-UFSSC,107,113,0.0,3,81,1.0769230769230769,betweeness
PTA-GREYN1-TSN201-UNISA-SSW,108,112,0.0,2,81,1.1666666666666667,betweeness
PZB-GREY1-TSN193-UNISAP,109,111,0.0,2,80,1.0,betweeness
VDP-GREY2-TSN484-DFA-VDBP,110,110,0.0,2,81,1.0,betweeness
VDP-GREY2-TSN598-VUT-EMF,111,109,0.0,1,81,1.0,betweeness
PZB-GREY1-TSN383-DUTI,112,108,0.0,1,81,1.0909090909090908,betweeness
DBN-GREY1-TSN375-SANBI,113,107,0.0,1,81,1.0909090909090908,betweeness
BFN-GREY1-TSN244-UFSNATH,114,106,0.0,1,81,1.0,betweeness
JNB-GREY1-TSN112-WITSM,115,105,0.0,1,81,1.0909090909090908,betweeness
PTA-GREYN2-TSN141-UPGC,116,104,0.0,1,81,1.0,betweeness
DBN-GREY1-TSN231-UKZNW-PE,117,103,0.0,1,81,1.0909090909090908,betweeness
SDT-TSN535-UCT-GSB,118,102,0.0,0,81,1.0,betweeness
CAPE2,119,101,0.0,0,81,1.0,betweeness
CPT-GREYCBD1-TSN277-CPUTB,120,100,0.0,0,80,1.0,betweeness
PTA-TSN377-ARC-IRENE-PE,121,99,0.0,0,80,1.0,betweeness
CPT-GREYSS1-TSN144-CPUTGSH,122,98,0.0,0,79,1.0,betweeness
CPT-GREYSS2-TSN800-UWC-CASAS,123,97,0.0,0,79,1.0,betweeness
CPT7,124,96,0.0,0,79,1.0,betweeness
DBN-GREY1-TSN132-MRC,125,95,0.0,0,79,1.0,betweeness
DBN-GREY1-TSN498-CAPRISA-ECRS,126,94,0.0,0,79,1.0,betweeness
ELS-GREY1-TSN108-WSU-CHS,127,93,0.0,0,79,1.0,betweeness
PTA-GREYS3-TSN403-ASSAF,128,92,0.0,0,79,1.0,betweeness
PTA-GREYS3-TSN250-TIAMHO,129,91,0.0,0,79,1.0,betweeness
PTA-GREYS2-TSN262-ARCISCW,130,90,0.0,0,78,1.0,betweeness
PTA-GREYS2-TSN300-DAFF,131,89,0.0,0,78,1.0,betweeness
CPT-GREYBEL1-TSN174-UNIBEL,132,88,0.0,0,77,1.0,betweeness
CPT-GREYBEL1-TSN812-UWC-DIH,133,87,0.0,0,77,1.0,betweeness
CPT-GREYSS1-TSN273-CPUTGSR,134,86,0.0,0,76,1.0,betweeness
PTA-GREYS2-TSN660-NSF-NDI,135,85,0.0,0,75,1.0,betweeness
JNB-GREY2-TSN42-UJBU-2,136,84,0.0,0,75,1.0,betweeness
ELS-GREY1-TSN177-UNISAE,137,83,0.0,0,74,1.0,betweeness
CPT-GREYBEL1-TSN585-UWC-FCHS,138,82,0.0,0,73,1.0,betweeness
CPT-GREYBEL1-TSN208-USTYG,139,81,0.0,0,73,1.0,betweeness
CPT-GREYSS2-TSN167-UCTRMH,140,80,0.0,0,73,1.0,betweeness
DBN-GREY1-TSN497-CAPRISA-DDMRI,141,79,0.0,0,73,1.0,betweeness
DBN-GREY1-TSN150-DUTB,142,78,0.0,0,72,1.0,betweeness
JNB-GREY1-TSN110-WITSE,143,77,0.0,0,71,1.0,betweeness
CPT-GREYSS2-TSN788-UCTSHAW,144,76,0.0,0,70,1.0,betweeness
DBN-GREY1-TSN366-UKZNE-PE,145,75,0.0,0,69,1.0,betweeness
CPT-GREYBEL1-TSN487-MRCN,146,74,0.0,0,69,1.0,betweeness
CPT-GREYCBD1-TSN276-CPUTOPT,147,73,0.0,0,68,1.0,betweeness
JNB-TSN76-UNISA-FLORIDA-PE,148,72,0.0,0,67,1.0,betweeness
PTA-GREYN2-TSN395-TUT-ZET,149,71,0.0,0,67,1.0,betweeness
DBN-GREY1-TSN11-DUTS,150,70,0.0,0,66,1.0,betweeness
PTA-GREYS2-TSN38-SAASTA,151,69,0.0,0,65,1.0,betweeness
BFN-GREY1-TSN245-UFSPELH,152,68,0.0,0,64,1.0,betweeness
CPT-GREYBEL1-TSN278-UWCT,153,67,0.0,0,63,1.0,betweeness
CPT-GREYBEL1-TSN493-CGSB,154,66,0.0,0,62,1.0,betweeness
CPT-GREYCBD2-TSN109-SANAP,155,65,0.0,0,61,1.0,betweeness
CPT-GREYCBD2-TSN143-CPUTGB,156,64,0.0,0,61,1.0,betweeness
CPT-GREYSS2-TSN168-UCTRCCH,157,63,0.0,0,60,1.0,betweeness
CPT-GREYSS2-TSN271-UCTRBG,158,62,0.0,0,59,1.0,betweeness
JNB-TSN949-GIBS-NORTH,159,61,0.0,0,58,1.0,betweeness
PZB-GREY1-TSN385-CGSP,160,60,0.0,0,57,1.0,betweeness
PZB-GREY1-TSN384-SANBIP,161,59,0.0,0,57,1.0,betweeness
VDP-GREY2-TSN139-NWUFAR,162,58,0.0,0,56,1.0,betweeness
NLP-TSN344-UMP-DC2-PE,163,57,0.0,0,55,1.0,betweeness
PTA-TSN940-DHA-SOSH,164,56,0.0,0,54,1.0,betweeness
PTA-GREYN1-TSN354-TUT-MONITOR,165,55,0.0,0,53,1.0,betweeness
PTA-GREYN1-TSN399-TUT-ZAR,166,54,0.0,0,52,1.0,betweeness
PTA-GREYN2-TSN282-INNHUB,167,53,0.0,0,51,1.0,betweeness
PTA-GREYS1-TSN30-NRF,168,52,0.0,0,50,1.0,betweeness
PTA-GREYS1-TSN301-DST,169,51,0.0,0,50,1.0,betweeness
PTA-GREYS2-TSN509-UP-MAMC,170,50,0.0,0,49,1.0,betweeness
PTA-GREYS3-TSN259-SAWS,171,49,0.0,0,48,1.0,betweeness
PTA-TSN397-ARCPPRI,172,48,0.0,0,47,1.0,betweeness
PTA3,173,47,0.0,0,46,1.0,betweeness
PTA4,174,46,0.0,0,45,1.0,betweeness
BFN-GREY1-TSN173-UNISAB,175,45,0.0,0,44,1.0,betweeness
BFN-GREY1-TSN246-UFSPSY,176,44,0.0,0,43,1.0,betweeness
KIM-TSN760-SPUC,177,43,0.0,0,42,1.0,betweeness
WEL1,178,42,0.0,0,41,1.0,betweeness
ELSIS,179,41,0.0,0,40,1.0,betweeness
CPT-GREYCBD1-TSN650-NLSA-CFB,180,40,0.0,0,39,1.0,betweeness
CPT-GREYSLB1-TSN103-CSIR,181,39,0.0,0,38,1.0,betweeness
CPT-GREYSLB1-TSN292-ARCINFR,182,38,0.0,0,37,1.0,betweeness
CPT-GREYSS1-TSN500-CPUTSPR,183,37,0.0,0,36,1.0,betweeness
CPT-GREYSS1-TSN495-UCTVH,184,36,0.0,0,35,1.0,betweeness
CPT-TSN793-NSFAS-CBD,185,35,0.0,0,34,1.0,betweeness
CPT-TSN943-DHA-WYNBERG,186,34,0.0,0,33,1.0,betweeness
WACS,187,33,0.0,0,32,1.0,betweeness
CPT8,188,32,0.0,0,31,1.0,betweeness
WACS2,189,31,0.0,0,30,1.0,betweeness
BAAI,190,30,0.0,0,29,1.0,betweeness
SMT-TSN590-IMT,191,29,0.0,0,28,1.0,betweeness
AMLIGHT,192,28,0.0,0,27,1.0,betweeness
DBN-GREY1-TSN13-CAO,193,27,0.0,0,26,1.0,betweeness
DBN-TSN935-DHA-UMGENI,194,26,0.0,0,25,1.0,betweeness
DUR-TSN19-MUT,195,25,0.0,0,24,1.0,betweeness
PZB,196,24,0.0,0,23,1.0,betweeness
PHU,197,23,0.0,0,22,1.0,betweeness
BIY-TSN65-UFH-BHISHO-PE,198,22,0.0,0,21,1.0,betweeness
ELS-GREY1-TSN393-WSU-CAM,199,21,0.0,0,20,1.0,betweeness
PTD-TSN216-WSU-PTD-PE,200,20,0.0,0,19,1.0,betweeness
UTE-TSN12-WSU-B-PE,201,19,0.0,0,18,1.0,betweeness
BAAIIS,202,18,0.0,0,17,1.0,betweeness
BLOEM3,203,17,0.0,0,16,1.0,betweeness
DURBS,204,16,0.0,0,15,1.0,betweeness
JNB-NHLS-TSN677-SAND,205,15,0.0,0,14,1.0,betweeness
UNISA,206,14,0.0,0,13,1.0,betweeness
THY-TSN87-UNIVEN-MC-PE,207,13,0.0,0,12,1.0,betweeness
JNB-GREY-TSN284-WITS-HJH,208,12,0.0,0,11,1.0,betweeness
JNB-GREY-TSN285-WITS-RMH,209,11,0.0,0,11,1.0,betweeness
JNB-GREY2-TSN171-UJSO,210,10,0.0,0,10,1.0,betweeness
JNB-GREY2-TSN99-CSMI,211,9,0.0,0,9,1.0,betweeness
VDP,212,8,0.0,0,8,1.0,betweeness
PZB-GREY1-TSN10-DUTRC,213,7,0.0,0,7,1.0,betweeness
PZB-TSN267-SAEON-GWFN,214,6,0.0,0,6,1.0,betweeness
PZB-TSN534-HSRC-SW,215,5,0.0,0,5,1.0,betweeness
PZB-TSN670-ARC-CACWL,216,4,0.0,0,4,1.0,betweeness
JOBURG,217,3,0.0,0,3,1.0,betweeness
VDP-GREY1-TSN90-VUTMC,218,2,0.0,0,2,1.0,betweeness
