graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pta,betweeness,60,0.00096,13.73333,1.21667,1.47532,-0.00284,3.18333,-3.18333,-0.46635
pta,closeness,60,0.05096,5.3,1.26667,1.72893,0.04716,-5.25,-3.13333,-0.21274
pta,core influence,60,0.00096,14.56667,2.45,1.73448,-0.00284,4.01667,-1.95,-0.20718
pta,degree,60,0.00096,15.33333,1.75,1.50401,-0.00284,4.78333,-2.65,-0.43766
pta,random,60,0.0038,10.55,4.4,1.94167,0.0,0.0,0.0,0.0
