graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pta,betweeness,60,0.00115,13.25,1.96667,1.51468,-0.00373,4.48333,-0.03333,-0.69325
pta,closeness,60,0.00115,6.81667,1.61667,1.44857,-0.00373,-1.95,-0.38333,-0.75937
pta,core influence,60,0.00115,13.96667,2.15,1.50667,-0.00373,5.2,0.15,-0.70127
pta,degree,60,0.00115,14.38333,2.08333,1.52885,-0.00373,5.61667,0.08333,-0.67909
pta,random,60,0.00487,8.76667,2.0,2.20794,0.0,0.0,0.0,0.0
