node_id,removed,remaining,aG,e1_mult,e0_mult,CIS,strategy,cumAUC_aG,cumAUC_e0_mult,cumAUC_e1_mult,cumAUC_CIS
VDP-GREY2-TSN139-NWUFAR,1,8,1.7381368487988305,0,1,3.0,random,1.7381368487988305,1.0,0.0,3.0
ZEH1,2,7,1.6313506281127605,0,1,1.0,random,1.6847437384557955,1.0,0.0,2.0
VDP-GREY1-TSN90-VUTMC,3,6,1.697224362268005,0,1,1.0,random,1.6889039463931985,1.0,0.0,1.6666666666666667
JOBURG,4,5,2.0,0,1,1.0,random,1.766677959794899,1.0,0.0,1.5
VDP1,5,4,2.0,0,1,2.0,random,1.8133423678359193,1.0,0.0,1.6
POTCH,6,3,1.0,1,1,2.0,random,1.6777853065299329,1.0,0.16666666666666666,1.6666666666666667
VDP-GREY2-TSN598-VUT-EMF,7,2,2.0,0,1,1.0,random,1.7238159770256567,1.0,0.14285714285714285,1.5714285714285714
VDP1,1,8,1.7381368487988305,0,1,3.0,core influence,1.7381368487988305,1.0,0.0,3.0
VDP-GREY2-TSN484-DFA-VDBP,2,7,0.8306852245738865,0,1,3.0,core influence,1.2844110366863584,1.0,0.0,3.0
VDP-GREY2-TSN139-NWUFAR,3,6,0.5857864376269053,0,1,1.0,core influence,1.0515361703332073,1.0,0.0,2.3333333333333335
JOBURG,4,5,1.1102230246251565e-16,2,2,3.0,core influence,0.7886521277499056,1.25,0.5,2.5
VDP-GREY2-TSN598-VUT-EMF,5,4,0.0,0,4,1.0,core influence,0.6309217021999245,1.8,0.4,2.2
POTCH,6,3,0.0,0,3,1.0,core influence,0.5257680851666037,2.0,0.3333333333333333,2.0
ZEH1,7,2,0.0,0,2,1.0,core influence,0.45065835871423177,2.0,0.2857142857142857,1.8571428571428572
VDP1,1,8,1.7381368487988305,0,1,3.0,degree,1.7381368487988305,1.0,0.0,3.0
JOBURG,2,7,0.8306852245738865,0,1,3.0,degree,1.2844110366863584,1.0,0.0,3.0
VDP-GREY2-TSN484-DFA-VDBP,3,6,7.105427357601002e-16,1,2,2.0,degree,0.8562740244575725,1.3333333333333333,0.3333333333333333,2.6666666666666665
VDP-GREY2-TSN139-NWUFAR,4,5,1.1102230246251565e-16,2,2,3.0,degree,0.6422055183431794,1.5,0.75,2.75
VDP-GREY2-TSN598-VUT-EMF,5,4,0.0,0,4,1.0,degree,0.5137644146745435,2.0,0.6,2.4
POTCH,6,3,0.0,0,3,1.0,degree,0.42813701222878625,2.1666666666666665,0.5,2.1666666666666665
ZEH1,7,2,0.0,0,2,1.0,degree,0.36697458191038823,2.142857142857143,0.42857142857142855,2.0
VDP1,1,8,1.7381368487988305,0,1,3.0,betweeness,1.7381368487988305,1.0,0.0,3.0
JOBURG,2,7,0.8306852245738865,0,1,3.0,betweeness,1.2844110366863584,1.0,0.0,3.0
VDP-GREY2-TSN484-DFA-VDBP,3,6,7.105427357601002e-16,1,2,2.0,betweeness,0.8562740244575725,1.3333333333333333,0.3333333333333333,2.6666666666666665
VDP-GREY2-TSN139-NWUFAR,4,5,1.1102230246251565e-16,2,2,3.0,betweeness,0.6422055183431794,1.5,0.75,2.75
VDP-GREY2-TSN598-VUT-EMF,5,4,0.0,0,4,1.0,betweeness,0.5137644146745435,2.0,0.6,2.4
ZEH1,6,3,0.0,0,3,1.0,betweeness,0.42813701222878625,2.1666666666666665,0.5,2.1666666666666665
POTCH,7,2,0.0,0,2,1.0,betweeness,0.36697458191038823,2.142857142857143,0.42857142857142855,2.0
VDP1,1,8,1.7381368487988305,0,1,3.0,closeness,1.7381368487988305,1.0,0.0,3.0
JOBURG,2,7,0.8306852245738865,0,1,3.0,closeness,1.2844110366863584,1.0,0.0,3.0
VDP-GREY2-TSN484-DFA-VDBP,3,6,7.105427357601002e-16,1,2,2.0,closeness,0.8562740244575725,1.3333333333333333,0.3333333333333333,2.6666666666666665
VDP-GREY2-TSN598-VUT-EMF,4,5,1.1102230246251565e-16,2,2,3.0,closeness,0.6422055183431794,1.5,0.75,2.75
VDP-GREY2-TSN139-NWUFAR,5,4,0.0,1,2,2.0,closeness,0.5137644146745435,1.6,0.8,2.6
POTCH,6,3,0.0,0,3,1.0,closeness,0.42813701222878625,1.8333333333333333,0.6666666666666666,2.3333333333333335
ZEH1,7,2,0.0,0,2,1.0,closeness,0.36697458191038823,1.8571428571428572,0.5714285714285714,2.142857142857143
