graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
bfn,betweeness,16,0.02935,7.125,0.75,1.39583,0.0,2.875,-0.9375,0.05208
bfn,closeness,16,0.02935,6.8125,0.75,1.39583,0.0,2.5625,-0.9375,0.05208
bfn,core influence,16,0.02935,7.0625,0.75,1.39583,0.0,2.8125,-0.9375,0.05208
bfn,degree,16,0.02935,7.0625,0.75,1.39583,0.0,2.8125,-0.9375,0.05208
bfn,random,16,0.02935,4.25,1.6875,1.34375,0.0,0.0,0.0,0.0
