graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
dur,betweeness,26,0.01434,8.61538,0.92308,1.47756,-0.08892,6.38462,-1.53846,-1.5609
dur,closeness,26,0.01434,5.96154,1.15385,1.70192,-0.08892,3.73077,-1.30769,-1.33654
dur,core influence,26,0.01434,8.15385,0.92308,1.49038,-0.08892,5.92308,-1.53846,-1.54808
dur,degree,26,0.01434,9.03846,0.84615,1.47115,-0.08892,6.80769,-1.61538,-1.56731
dur,random,26,0.10326,2.23077,2.46154,3.03846,0.0,0.0,0.0,0.0
