graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
dur,betweeness,26,0.01433,8.69231,1.0,1.45513,-0.07522,6.0,-0.73077,-1.80128
dur,closeness,26,0.01433,6.07692,1.15385,1.69872,-0.07522,3.38462,-0.57692,-1.55769
dur,core influence,26,0.01433,8.69231,0.96154,1.52564,-0.07522,6.0,-0.76923,-1.73077
dur,degree,26,0.01433,9.26923,0.73077,1.41026,-0.07522,6.57692,-1.0,-1.84615
dur,random,26,0.08955,2.69231,1.73077,3.25641,0.0,0.0,0.0,0.0
