node_id,removed,remaining,aG,e1_mult,e0_mult,CIS,strategy,cumAUC_aG,cumAUC_e0_mult,cumAUC_e1_mult,cumAUC_CIS
DBN-GREY1-TSN662-CAPRISA-KDH,1,27,0.43882437124465495,3,1,6.333333333333333,random,0.43882437124465495,1.0,3.0,6.333333333333333
ISANDO,2,26,0.2493263223964146,3,1,6.0,random,0.34407534682053476,1.0,3.0,6.166666666666666
DBN-GREY1-TSN231-UKZNW-PE,3,25,0.25287844403890986,2,1,6.0,random,0.3136763792266598,1.0,2.6666666666666665,6.111111111111111
DBN-GREY1-TSN97-CSIR,4,24,0.2564497800640677,2,1,5.666666666666667,random,0.2993697294360118,1.0,2.5,6.0
DBN-GREY1-TSN232-NMMS,5,23,0.2541434348193148,2,1,5.333333333333333,random,0.2903244705126724,1.0,2.4,5.866666666666666
DUR3,6,22,0.25423528493252023,3,1,5.333333333333333,random,0.28430960624931373,1.0,2.5,5.777777777777778
DBN-GREY1-TSN222-TIA-PWC,7,21,0.0,3,4,3.6666666666666665,random,0.24369394821369747,1.4285714285714286,2.5714285714285716,5.476190476190476
DBN-GREY1-TSN498-CAPRISA-ECRS,8,20,0.0,3,5,1.0,random,0.21323220468698528,1.875,2.625,4.916666666666667
PZB,9,19,0.0,3,5,2.0,random,0.18953973749954248,2.2222222222222223,2.6666666666666665,4.592592592592593
DBN-GREY1-TSN176-UNISAM,10,18,0.0,2,5,1.0,random,0.17058576374958823,2.5,2.6,4.233333333333333
DBN-GREY1-TSN366-UKZNE-PE,11,17,-1.0286683935226116e-16,2,6,1.0,random,0.15507796704508017,2.8181818181818183,2.5454545454545454,3.9393939393939394
MTZ,12,16,-2.140308741256709e-16,2,6,2.0,random,0.1421548031246568,3.0833333333333335,2.5,3.777777777777778
DBN-GREY1-TSN151-DUTC,13,15,0.0,1,6,1.0,random,0.131219818268914,3.3076923076923075,2.3846153846153846,3.5641025641025643
PHU,14,14,0.0,1,5,1.0,random,0.12184697410684871,3.4285714285714284,2.2857142857142856,3.380952380952381
DBN-TSN935-DHA-UMGENI,15,13,0.0,1,5,1.0,random,0.11372384249972546,3.533333333333333,2.2,3.2222222222222223
DUR1,16,12,0.0,2,5,1.6666666666666667,random,0.10661610234349261,3.625,2.1875,3.125
UTT,17,11,-1.1102230246251565e-16,2,6,1.5,random,0.10034456691152246,3.764705882352941,2.176470588235294,3.0294117647058822
DBN-GREY1-TSN150-DUTB,18,10,-1.1102230246251565e-16,2,5,2.0,random,0.0947698687497712,3.8333333333333335,2.1666666666666665,2.9722222222222223
DBN-GREY1-TSN13-CAO,19,9,-2.3133405396388634e-16,2,5,2.0,random,0.08978198092083586,3.8947368421052633,2.1578947368421053,2.9210526315789473
CAPE2,20,8,0.0,1,5,2.0,random,0.08529288187479407,3.95,2.1,2.875
DBN-GREY1-TSN11-DUTS,21,7,0.0,1,4,2.0,random,0.08123131607123245,3.9523809523809526,2.0476190476190474,2.8333333333333335
ELS,22,6,0.0,0,5,1.0,random,0.07753898352254006,4.0,1.9545454545454546,2.75
DBN-GREY1-TSN132-MRC,23,5,0.0,0,4,1.0,random,0.07416772336938615,4.0,1.8695652173913044,2.6739130434782608
DBN-GREY1-TSN375-SANBI,24,4,0.0,0,3,1.0,random,0.07107740156232839,3.9583333333333335,1.7916666666666667,2.6041666666666665
DUR-TSN19-MUT,25,3,0.0,0,2,1.0,random,0.06823430549983525,3.88,1.72,2.54
DUR2,26,2,0.0,0,2,1.0,random,0.06560990913445698,3.8076923076923075,1.6538461538461537,2.480769230769231
DUR3,1,27,0.43882437124465495,3,1,6.333333333333333,core influence,0.43882437124465495,1.0,3.0,6.333333333333333
DUR2,2,26,0.0,3,5,4.0,core influence,0.21941218562232748,3.0,3.0,5.166666666666666
DUR1,3,25,-1.1012258391057182e-16,2,8,3.3333333333333335,core influence,0.14627479041488495,4.666666666666667,2.6666666666666665,4.555555555555555
DBN-GREY1-TSN497-CAPRISA-DDMRI,4,24,0.0,2,9,2.6666666666666665,core influence,0.10970609281116371,5.75,2.5,4.083333333333333
DBN-GREY1-TSN498-CAPRISA-ECRS,5,23,-5.003429836598038e-17,3,10,1.3333333333333333,core influence,0.08776487424893095,6.6,2.6,3.5333333333333337
DBN-GREY1-TSN11-DUTS,6,22,0.0,2,13,2.0,core influence,0.07313739520744246,7.666666666666667,2.5,3.277777777777778
DBN-GREY1-TSN366-UKZNE-PE,7,21,0.0,1,14,1.5,core influence,0.06268919589209354,8.571428571428571,2.2857142857142856,3.023809523809524
PHU,8,20,0.0,0,15,2.0,core influence,0.05485304640558185,9.375,2.0,2.8958333333333335
DBN-GREY1-TSN222-TIA-PWC,9,19,0.0,0,14,1.0,core influence,0.04875826347162831,9.88888888888889,1.7777777777777777,2.685185185185185
DBN-TSN935-DHA-UMGENI,10,18,0.0,1,14,1.0,core influence,0.043882437124465476,10.3,1.7,2.5166666666666666
DBN-GREY1-TSN13-CAO,11,17,0.0,1,13,1.0,core influence,0.03989312465860498,10.545454545454545,1.6363636363636365,2.378787878787879
DBN-GREY1-TSN231-UKZNW-PE,12,16,0.0,1,12,1.0,core influence,0.03656869760372123,10.666666666666666,1.5833333333333333,2.263888888888889
DBN-GREY1-TSN132-MRC,13,15,0.0,1,11,1.5,core influence,0.03375572086497344,10.692307692307692,1.5384615384615385,2.2051282051282053
DBN-GREY1-TSN176-UNISAM,14,14,0.0,0,12,1.0,core influence,0.03134459794604677,10.785714285714286,1.4285714285714286,2.119047619047619
DUR-TSN19-MUT,15,13,0.0,0,12,1.0,core influence,0.029254958082976987,10.866666666666667,1.3333333333333333,2.0444444444444447
PZB,16,12,0.0,0,11,1.0,core influence,0.027426523202790924,10.875,1.25,1.9791666666666667
DBN-GREY1-TSN232-NMMS,17,11,0.0,0,10,1.0,core influence,0.025813198308509106,10.823529411764707,1.1764705882352942,1.9215686274509802
DBN-GREY1-TSN150-DUTB,18,10,0.0,0,10,1.0,core influence,0.024379131735814154,10.777777777777779,1.1111111111111112,1.8703703703703702
DBN-GREY1-TSN662-CAPRISA-KDH,19,9,0.0,0,9,1.0,core influence,0.023096019539192356,10.68421052631579,1.0526315789473684,1.8245614035087718
DBN-GREY1-TSN97-CSIR,20,8,0.0,0,8,1.0,core influence,0.021941218562232738,10.55,1.0,1.7833333333333332
MTZ,21,7,0.0,0,7,1.0,core influence,0.020896398630697848,10.380952380952381,0.9523809523809523,1.7460317460317458
DBN-GREY1-TSN151-DUTC,22,6,0.0,0,6,1.0,core influence,0.01994656232930249,10.181818181818182,0.9090909090909091,1.712121212121212
DBN-GREY1-TSN375-SANBI,23,5,0.0,0,5,1.0,core influence,0.019079320488898033,9.956521739130435,0.8695652173913043,1.681159420289855
CAPE2,24,4,0.0,0,4,1.0,core influence,0.018284348801860615,9.708333333333334,0.8333333333333334,1.6527777777777777
ISANDO,25,3,0.0,0,3,1.0,core influence,0.017552974849786192,9.44,0.8,1.6266666666666665
ELS,26,2,0.0,0,2,1.0,core influence,0.01687786043248672,9.153846153846153,0.7692307692307693,1.6025641025641024
DUR3,1,27,0.43882437124465495,3,1,6.333333333333333,degree,0.43882437124465495,1.0,3.0,6.333333333333333
DUR2,2,26,0.0,3,5,4.0,degree,0.21941218562232748,3.0,3.0,5.166666666666666
DUR1,3,25,-1.1012258391057182e-16,2,8,3.3333333333333335,degree,0.14627479041488495,4.666666666666667,2.6666666666666665,4.555555555555555
DBN-GREY1-TSN498-CAPRISA-ECRS,4,24,0.0,2,9,2.6666666666666665,degree,0.10970609281116371,5.75,2.5,4.083333333333333
DBN-GREY1-TSN497-CAPRISA-DDMRI,5,23,0.0,3,10,2.0,degree,0.08776487424893097,6.6,2.6,3.6666666666666665
DBN-GREY1-TSN11-DUTS,6,22,0.0,2,13,2.0,degree,0.07313739520744247,7.666666666666667,2.5,3.388888888888889
DBN-GREY1-TSN222-TIA-PWC,7,21,0.0,1,14,1.5,degree,0.06268919589209355,8.571428571428571,2.2857142857142856,3.119047619047619
DBN-GREY1-TSN366-UKZNE-PE,8,20,0.0,2,14,1.3333333333333333,degree,0.054853046405581855,9.25,2.25,2.8958333333333335
DBN-TSN935-DHA-UMGENI,9,19,0.0,1,15,1.0,degree,0.048758263471628316,9.88888888888889,2.111111111111111,2.685185185185185
PHU,10,18,0.0,1,14,1.0,degree,0.04388243712446548,10.3,2.0,2.5166666666666666
DBN-GREY1-TSN375-SANBI,11,17,0.0,1,13,1.0,degree,0.039893124658604985,10.545454545454545,1.9090909090909092,2.378787878787879
DBN-GREY1-TSN13-CAO,12,16,0.0,1,12,1.0,degree,0.03656869760372124,10.666666666666666,1.8333333333333333,2.263888888888889
DBN-GREY1-TSN132-MRC,13,15,0.0,1,11,1.0,degree,0.03375572086497345,10.692307692307692,1.7692307692307692,2.166666666666667
DBN-GREY1-TSN150-DUTB,14,14,0.0,0,12,1.0,degree,0.03134459794604678,10.785714285714286,1.6428571428571428,2.0833333333333335
DBN-GREY1-TSN662-CAPRISA-KDH,15,13,0.0,0,11,1.0,degree,0.02925495808297699,10.8,1.5333333333333334,2.011111111111111
DBN-GREY1-TSN151-DUTC,16,12,0.0,0,10,1.0,degree,0.027426523202790928,10.75,1.4375,1.9479166666666667
DBN-GREY1-TSN176-UNISAM,17,11,0.0,0,10,1.0,degree,0.02581319830850911,10.705882352941176,1.3529411764705883,1.892156862745098
DBN-GREY1-TSN231-UKZNW-PE,18,10,0.0,0,9,1.0,degree,0.024379131735814158,10.61111111111111,1.2777777777777777,1.8425925925925926
DBN-GREY1-TSN232-NMMS,19,9,0.0,0,8,1.0,degree,0.02309601953919236,10.473684210526315,1.2105263157894737,1.7982456140350875
DBN-GREY1-TSN97-CSIR,20,8,0.0,0,8,1.0,degree,0.02194121856223274,10.35,1.15,1.7583333333333333
DUR-TSN19-MUT,21,7,0.0,0,7,1.0,degree,0.020896398630697848,10.19047619047619,1.0952380952380953,1.722222222222222
MTZ,22,6,0.0,0,6,1.0,degree,0.019946562329302493,10.0,1.0454545454545454,1.6893939393939392
PZB,23,5,0.0,0,5,1.0,degree,0.019079320488898037,9.782608695652174,1.0,1.6594202898550723
CAPE2,24,4,0.0,0,4,1.0,degree,0.01828434880186062,9.541666666666666,0.9583333333333334,1.6319444444444444
ELS,25,3,0.0,0,3,1.0,degree,0.017552974849786195,9.28,0.92,1.6066666666666665
ISANDO,26,2,0.0,0,2,1.0,degree,0.016877860432486725,9.0,0.8846153846153846,1.5833333333333333
DUR3,1,27,0.43882437124465495,3,1,6.333333333333333,betweeness,0.43882437124465495,1.0,3.0,6.333333333333333
DUR1,2,26,0.0,3,5,4.0,betweeness,0.21941218562232748,3.0,3.0,5.166666666666666
DUR2,3,25,-9.156914422891308e-17,3,6,3.0,betweeness,0.14627479041488495,4.0,3.0,4.444444444444444
PHU,4,24,0.0,2,9,2.6666666666666665,betweeness,0.10970609281116371,5.25,2.75,4.0
DBN-GREY1-TSN222-TIA-PWC,5,23,0.0,3,9,2.0,betweeness,0.08776487424893097,6.0,2.8,3.6
DBN-GREY1-TSN662-CAPRISA-KDH,6,22,0.0,3,10,1.3333333333333333,betweeness,0.07313739520744247,6.666666666666667,2.8333333333333335,3.222222222222222
DBN-GREY1-TSN497-CAPRISA-DDMRI,7,21,-2.2573700069414977e-16,2,10,1.3333333333333333,betweeness,0.06268919589209351,7.142857142857143,2.7142857142857144,2.952380952380952
DBN-GREY1-TSN498-CAPRISA-ECRS,8,20,-1.1946403713734966e-16,1,11,1.0,betweeness,0.054853046405581814,7.625,2.5,2.708333333333333
DBN-GREY1-TSN11-DUTS,9,19,0.0,1,13,1.0,betweeness,0.04875826347162828,8.222222222222221,2.3333333333333335,2.518518518518518
DBN-GREY1-TSN176-UNISAM,10,18,0.0,1,13,1.5,betweeness,0.04388243712446545,8.7,2.2,2.4166666666666665
DBN-GREY1-TSN97-CSIR,11,17,0.0,1,13,1.0,betweeness,0.03989312465860496,9.090909090909092,2.090909090909091,2.2878787878787876
DBN-TSN935-DHA-UMGENI,12,16,0.0,1,13,1.3333333333333333,betweeness,0.03656869760372121,9.416666666666666,2.0,2.2083333333333335
DBN-GREY1-TSN150-DUTB,13,15,0.0,1,12,1.5,betweeness,0.03375572086497342,9.615384615384615,1.9230769230769231,2.1538461538461537
DBN-GREY1-TSN132-MRC,14,14,0.0,1,12,1.5,betweeness,0.03134459794604675,9.785714285714286,1.8571428571428572,2.107142857142857
DBN-GREY1-TSN232-NMMS,15,13,0.0,1,11,1.5,betweeness,0.029254958082976967,9.866666666666667,1.8,2.066666666666667
DBN-GREY1-TSN375-SANBI,16,12,0.0,1,10,1.5,betweeness,0.027426523202790907,9.875,1.75,2.03125
DBN-GREY1-TSN231-UKZNW-PE,17,11,0.0,1,9,1.5,betweeness,0.02581319830850909,9.823529411764707,1.7058823529411764,2.0
DBN-GREY1-TSN151-DUTC,18,10,0.0,0,9,1.0,betweeness,0.02437913173581414,9.777777777777779,1.6111111111111112,1.9444444444444444
DBN-GREY1-TSN366-UKZNE-PE,19,9,0.0,0,8,1.0,betweeness,0.023096019539192342,9.68421052631579,1.5263157894736843,1.894736842105263
