graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
pta,betweeness,60,0.00235,15.6,1.51667,1.55012,-0.00637,6.61667,-1.25,-0.72603
pta,closeness,60,0.00235,6.58333,2.3,2.04615,-0.00637,-2.4,-0.46667,-0.23
pta,core influence,60,0.00235,15.61667,2.18333,1.56532,-0.00637,6.63333,-0.58333,-0.71083
pta,degree,60,0.00235,17.66667,1.53333,1.45448,-0.00637,8.68333,-1.23333,-0.82167
pta,random,60,0.00872,8.98333,2.76667,2.27615,0.0,0.0,0.0,0.0
