graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
els,betweeness,13,0.04998,5.92308,0.69231,1.42308,-0.0,3.07692,-1.92308,-1.80769
els,closeness,13,0.04998,5.53846,0.69231,1.42308,-0.0,2.69231,-1.92308,-1.80769
els,core influence,13,0.04998,5.76923,0.69231,1.42308,0.0,2.92308,-1.92308,-1.80769
els,degree,13,0.04998,5.76923,0.69231,1.42308,-0.0,2.92308,-1.92308,-1.80769
els,random,13,0.04998,2.84615,2.61538,3.23077,0.0,0.0,0.0,0.0
