graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
els,betweeness,13,0.05265,5.84615,0.69231,1.57692,-0.13378,3.46154,-1.61538,-0.75641
els,closeness,13,0.05265,5.38462,0.69231,1.57692,-0.13378,3.0,-1.61538,-0.75641
els,core influence,13,0.05265,5.53846,0.69231,1.57692,-0.13378,3.15385,-1.61538,-0.75641
els,degree,13,0.05265,5.53846,0.69231,1.57692,-0.13378,3.15385,-1.61538,-0.75641
els,random,13,0.18644,2.38462,2.30769,2.33333,0.0,0.0,0.0,0.0
