graph,strategy,step,num_edges_added_this_step,edges_added,aG_before,aG_after,Delta_aG,aG_baseline0,AUC_aG__betweeness,AUC_e0_mult__betweeness,AUC_e1_mult__betweeness,AUC_CIS__betweeness,Delta_aG_vs_random__betweeness,Delta_e0_mult_vs_random__betweeness,Delta_e1_mult_vs_random__betweeness,Delta_CIS_vs_random__betweeness,AUC_aG__closeness,AUC_e0_mult__closeness,AUC_e1_mult__closeness,AUC_CIS__closeness,Delta_aG_vs_random__closeness,Delta_e0_mult_vs_random__closeness,Delta_e1_mult_vs_random__closeness,Delta_CIS_vs_random__closeness,AUC_aG__core_influence,AUC_e0_mult__core_influence,AUC_e1_mult__core_influence,AUC_CIS__core_influence,Delta_aG_vs_random__core_influence,Delta_e0_mult_vs_random__core_influence,Delta_e1_mult_vs_random__core_influence,Delta_CIS_vs_random__core_influence,AUC_aG__degree,AUC_e0_mult__degree,AUC_e1_mult__degree,AUC_CIS__degree,Delta_aG_vs_random__degree,Delta_e0_mult_vs_random__degree,Delta_e1_mult_vs_random__degree,Delta_CIS_vs_random__degree,AUC_aG__random,AUC_e0_mult__random,AUC_e1_mult__random,AUC_CIS__random,Delta_aG_vs_random__random,Delta_e0_mult_vs_random__random,Delta_e1_mult_vs_random__random,Delta_CIS_vs_random__random
els,areas_low_nonconnect,1,1,BAAIIS--UTE-TSN12-WSU-B-PE,0.53404,0.61885,0.08481,0.53404,0.0476,5.69231,0.61538,1.26923,-0.2784,3.76923,-2.0,-0.38462,0.0476,5.23077,0.61538,1.26923,-0.2784,3.30769,-2.0,-0.38462,0.0476,5.30769,0.61538,1.26923,-0.2784,3.38462,-2.0,-0.38462,0.0476,5.38462,0.61538,1.26923,-0.2784,3.46154,-2.0,-0.38462,0.32601,1.92308,2.61538,1.65385,0.0,0.0,0.0,0.0
els,areas_low_nonconnect,2,1,BAAIIS--PTD-TSN216-WSU-PTD-PE,0.61885,0.63889,0.02004,0.53404,0.04915,5.46154,0.76923,1.4359,-0.0,1.23077,-0.07692,-0.25641,0.04915,4.61538,0.92308,1.4359,-0.0,0.38462,0.07692,-0.25641,0.04915,5.46154,0.76923,1.4359,-0.0,1.23077,-0.07692,-0.25641,0.04915,5.38462,0.76923,1.4359,-0.0,1.15385,-0.07692,-0.25641,0.04915,4.23077,0.84615,1.69231,0.0,0.0,0.0,0.0
els,areas_low_nonconnect,3,1,BAAIIS--BIY-TSN65-UFH-BHISHO-PE,0.63889,0.6458,0.00691,0.53404,0.04968,5.23077,0.92308,1.53846,-0.09178,1.61538,0.15385,-0.53846,0.04968,4.53846,1.07692,1.53846,-0.09178,0.92308,0.30769,-0.53846,0.04968,5.23077,0.92308,1.53846,-0.09178,1.61538,0.15385,-0.53846,0.04968,5.07692,0.92308,1.53846,-0.09178,1.46154,0.15385,-0.53846,0.14146,3.61538,0.76923,2.07692,0.0,0.0,0.0,0.0
els,areas_low_nonconnect,4,1,UTE-TSN12-WSU-B-PE--PTD-TSN216-WSU-PTD-PE,0.6458,0.6458,0.0,0.53404,0.04968,4.92308,0.69231,1.5,-0.0,2.69231,-1.38462,-0.73077,0.04968,4.38462,0.76923,1.5,-0.0,2.15385,-1.30769,-0.73077,0.04968,5.0,0.69231,1.5,-0.0,2.76923,-1.38462,-0.73077,0.04968,4.84615,0.69231,1.5,-0.0,2.61538,-1.38462,-0.73077,0.04968,2.23077,2.07692,2.23077,0.0,0.0,0.0,0.0
els,areas_low_nonconnect,5,1,UTE-TSN12-WSU-B-PE--BIY-TSN65-UFH-BHISHO-PE,0.6458,0.6458,-0.0,0.53404,0.04968,4.76923,0.69231,1.57692,-0.04487,2.07692,-0.61538,-0.66667,0.04968,4.38462,0.53846,1.5,-0.04487,1.69231,-0.76923,-0.74359,0.04968,4.15385,0.76923,1.5641,-0.04487,1.46154,-0.53846,-0.67949,0.04968,4.76923,0.53846,1.5,-0.04487,2.07692,-0.76923,-0.74359,0.09455,2.69231,1.30769,2.24359,0.0,0.0,0.0,0.0
