graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
els,betweeness,13,0.0476,5.69231,0.61538,1.26923,-0.2784,3.76923,-2.0,-0.38462
els,closeness,13,0.0476,5.23077,0.61538,1.26923,-0.2784,3.30769,-2.0,-0.38462
els,core influence,13,0.0476,5.30769,0.61538,1.26923,-0.2784,3.38462,-2.0,-0.38462
els,degree,13,0.0476,5.38462,0.61538,1.26923,-0.2784,3.46154,-2.0,-0.38462
els,random,13,0.32601,1.92308,2.61538,1.65385,0.0,0.0,0.0,0.0
