graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
bfn,betweeness,16,0.03318,6.6875,1.0,1.44792,-0.23183,4.875,-1.6875,-0.11458
bfn,closeness,16,0.03318,6.0625,1.0625,1.44792,-0.23183,4.25,-1.625,-0.11458
bfn,core influence,16,0.03318,6.5,1.0625,1.55208,-0.23183,4.6875,-1.625,-0.01042
bfn,degree,16,0.03318,6.8125,0.9375,1.4375,-0.23183,5.0,-1.75,-0.125
bfn,random,16,0.26501,1.8125,2.6875,1.5625,0.0,0.0,0.0,0.0
