graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
bfn,betweeness,16,0.0337,6.1875,0.625,1.60417,-0.2572,4.375,-0.875,-0.02083
bfn,closeness,16,0.0337,5.625,0.8125,1.75,-0.2572,3.8125,-0.6875,0.125
bfn,core influence,16,0.0337,5.75,1.0,1.875,-0.2572,3.9375,-0.5,0.25
bfn,degree,16,0.0337,5.8125,1.125,1.875,-0.2572,4.0,-0.375,0.25
bfn,random,16,0.2909,1.8125,1.5,1.625,0.0,0.0,0.0,0.0
