node_id,removed,remaining,aG,e1_mult,e0_mult,CIS,strategy,cumAUC_aG,cumAUC_e0_mult,cumAUC_e1_mult,cumAUC_CIS
ISANDO,1,17,0.6400836919563725,2,1,8.5,random,0.6400836919563725,1.0,2.0,8.5
KIM-TSN760-SPUC,2,16,0.6490147746290531,2,1,8.0,random,0.6445492332927127,1.0,2.0,8.25
CAPE,3,15,0.6503660627894484,2,1,7.0,random,0.6464881764582914,1.0,2.0,7.833333333333333
BFN-GREY1-TSN242-UFSSC,4,14,0.6503486393283953,1,1,6.0,random,0.6474532921758174,1.0,1.75,7.375
BFN3,5,13,0.3850716300881599,2,1,5.0,random,0.5949769597582859,1.0,1.8,6.9
BFN-GREY1-TSN244-UFSNATH,6,12,0.36622118141047116,3,1,3.0,random,0.5568509967003167,1.0,2.0,6.25
BFN2,7,11,1.6246851024611997e-16,3,2,3.0,random,0.4773008543145572,1.1428571428571428,2.142857142857143,5.785714285714286
BFN-GREY1-TSN246-UFSPSY,8,10,8.91219099342759e-17,6,3,7.0,random,0.4176382475252376,1.375,2.625,5.9375
BFN1,9,9,-2.220446049250315e-18,5,3,6.0,random,0.3712339978002112,1.5555555555555556,2.888888888888889,5.944444444444445
BFN-GREY1-TSN173-UNISAB,10,8,0.0,0,8,1.0,random,0.33411059802019005,2.2,2.6,5.45
WEL1,11,7,0.0,0,7,1.0,random,0.3037369072910819,2.6363636363636362,2.3636363636363638,5.045454545454546
WITS,12,6,0.0,0,6,1.0,random,0.2784254983501584,2.9166666666666665,2.1666666666666665,4.708333333333333
ELSIS,13,5,0.0,0,5,1.0,random,0.25700815232322316,3.076923076923077,2.0,4.423076923076923
ELS,14,4,0.0,0,4,1.0,random,0.23865042715727863,3.142857142857143,1.8571428571428572,4.178571428571429
CAPE2,15,3,0.0,0,3,1.0,random,0.2227403986801267,3.1333333333333333,1.7333333333333334,3.966666666666667
BFN-GREY1-TSN245-UFSPELH,16,2,0.0,0,2,1.0,random,0.2088191237626188,3.0625,1.625,3.78125
BFN1,1,17,0.6400836919563725,2,1,8.5,core influence,0.6400836919563725,1.0,2.0,8.5
BFN2,2,16,8.643180979269344e-18,7,3,6.0,core influence,0.32004184597818625,2.0,4.5,7.25
BFN3,3,15,-3.742048512559673e-17,3,10,2.5,core influence,0.21336123065212417,4.666666666666667,4.0,5.666666666666667
BFN-GREY1-TSN245-UFSPELH,4,14,0.0,1,12,1.5,core influence,0.16002092298909312,6.5,3.25,4.625
BFN-GREY1-TSN242-UFSSC,5,13,0.0,0,13,1.0,core influence,0.1280167383912745,7.8,2.6,3.9
KIM-TSN760-SPUC,6,12,0.0,0,12,1.0,core influence,0.10668061532606209,8.5,2.1666666666666665,3.4166666666666665
CAPE2,7,11,0.0,0,11,1.0,core influence,0.09144052742233892,8.857142857142858,1.8571428571428572,3.0714285714285716
ISANDO,8,10,0.0,0,10,1.0,core influence,0.08001046149454656,9.0,1.625,2.8125
BFN-GREY1-TSN173-UNISAB,9,9,0.0,0,9,1.0,core influence,0.07112041021737472,9.0,1.4444444444444444,2.611111111111111
CAPE,10,8,0.0,0,8,1.0,core influence,0.06400836919563725,8.9,1.3,2.45
BFN-GREY1-TSN246-UFSPSY,11,7,0.0,0,7,1.0,core influence,0.058189426541488405,8.727272727272727,1.1818181818181819,2.3181818181818183
ELSIS,12,6,0.0,0,6,1.0,core influence,0.05334030766303104,8.5,1.0833333333333333,2.2083333333333335
ELS,13,5,0.0,0,5,1.0,core influence,0.049237207073567116,8.23076923076923,1.0,2.1153846153846154
BFN-GREY1-TSN244-UFSNATH,14,4,0.0,0,4,1.0,core influence,0.04572026371116946,7.928571428571429,0.9285714285714286,2.0357142857142856
WITS,15,3,0.0,0,3,1.0,core influence,0.042672246130424835,7.6,0.8666666666666667,1.9666666666666666
WEL1,16,2,0.0,0,2,1.0,core influence,0.04000523074727328,7.25,0.8125,1.90625
BFN1,1,17,0.6400836919563725,2,1,8.5,degree,0.6400836919563725,1.0,2.0,8.5
BFN2,2,16,8.643180979269344e-18,7,3,6.0,degree,0.32004184597818625,2.0,4.5,7.25
BFN3,3,15,-3.742048512559673e-17,3,10,2.5,degree,0.21336123065212417,4.666666666666667,4.0,5.666666666666667
BFN-GREY1-TSN173-UNISAB,4,14,0.0,1,12,1.5,degree,0.16002092298909312,6.5,3.25,4.625
BFN-GREY1-TSN242-UFSSC,5,13,0.0,1,11,1.5,degree,0.1280167383912745,7.4,2.8,4.0
BFN-GREY1-TSN245-UFSPELH,6,12,0.0,0,11,1.0,degree,0.10668061532606209,8.0,2.3333333333333335,3.5
BFN-GREY1-TSN244-UFSNATH,7,11,0.0,0,11,1.0,degree,0.09144052742233892,8.428571428571429,2.0,3.142857142857143
BFN-GREY1-TSN246-UFSPSY,8,10,0.0,0,10,1.0,degree,0.08001046149454656,8.625,1.75,2.875
CAPE,9,9,0.0,0,9,1.0,degree,0.07112041021737472,8.666666666666666,1.5555555555555556,2.6666666666666665
ELS,10,8,0.0,0,8,1.0,degree,0.06400836919563725,8.6,1.4,2.5
KIM-TSN760-SPUC,11,7,0.0,0,7,1.0,degree,0.058189426541488405,8.454545454545455,1.2727272727272727,2.3636363636363638
CAPE2,12,6,0.0,0,6,1.0,degree,0.05334030766303104,8.25,1.1666666666666667,2.25
ELSIS,13,5,0.0,0,5,1.0,degree,0.049237207073567116,8.0,1.0769230769230769,2.1538461538461537
ISANDO,14,4,0.0,0,4,1.0,degree,0.04572026371116946,7.714285714285714,1.0,2.0714285714285716
WEL1,15,3,0.0,0,3,1.0,degree,0.042672246130424835,7.4,0.9333333333333333,2.0
POTCH,16,2,0.0,0,2,1.0,degree,0.04000523074727328,7.0625,0.875,1.9375
BFN1,1,17,0.6400836919563725,2,1,8.5,betweeness,0.6400836919563725,1.0,2.0,8.5
BFN2,2,16,8.643180979269344e-18,7,3,6.0,betweeness,0.32004184597818625,2.0,4.5,7.25
BFN-GREY1-TSN242-UFSSC,3,15,-3.742048512559673e-17,3,10,2.5,betweeness,0.21336123065212417,4.666666666666667,4.0,5.666666666666667
BFN3,4,14,-1.0600960401397101e-17,2,10,2.0,betweeness,0.16002092298909312,6.0,3.5,4.75
BFN-GREY1-TSN244-UFSNATH,5,13,0.0,0,12,1.0,betweeness,0.1280167383912745,7.2,2.8,4.0
BFN-GREY1-TSN245-UFSPELH,6,12,0.0,0,12,1.0,betweeness,0.10668061532606209,8.0,2.3333333333333335,3.5
BFN-GREY1-TSN173-UNISAB,7,11,0.0,0,11,1.0,betweeness,0.09144052742233892,8.428571428571429,2.0,3.142857142857143
BFN-GREY1-TSN246-UFSPSY,8,10,0.0,0,10,1.0,betweeness,0.08001046149454656,8.625,1.75,2.875
CAPE,9,9,0.0,0,9,1.0,betweeness,0.07112041021737472,8.666666666666666,1.5555555555555556,2.6666666666666665
ELS,10,8,0.0,0,8,1.0,betweeness,0.06400836919563725,8.6,1.4,2.5
KIM-TSN760-SPUC,11,7,0.0,0,7,1.0,betweeness,0.058189426541488405,8.454545454545455,1.2727272727272727,2.3636363636363638
WEL1,12,6,0.0,0,6,1.0,betweeness,0.05334030766303104,8.25,1.1666666666666667,2.25
POTCH,13,5,0.0,0,5,1.0,betweeness,0.049237207073567116,8.0,1.0769230769230769,2.1538461538461537
WITS,14,4,0.0,0,4,1.0,betweeness,0.04572026371116946,7.714285714285714,1.0,2.0714285714285716
CAPE2,15,3,0.0,0,3,1.0,betweeness,0.042672246130424835,7.4,0.9333333333333333,2.0
ELSIS,16,2,0.0,0,2,1.0,betweeness,0.04000523074727328,7.0625,0.875,1.9375
BFN1,1,17,0.6400836919563725,2,1,8.5,closeness,0.6400836919563725,1.0,2.0,8.5
BFN2,2,16,8.643180979269344e-18,7,3,6.0,closeness,0.32004184597818625,2.0,4.5,7.25
