graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
cpt,betweeness,68,0.00115,21.20588,1.92647,1.33606,0.0,10.60294,-3.32353,-0.53372
cpt,closeness,68,0.00115,12.64706,2.17647,1.48431,-0.0,2.04412,-3.07353,-0.38547
cpt,core influence,68,0.00115,20.98529,2.95588,1.44083,-0.0,10.38235,-2.29412,-0.42896
cpt,degree,68,0.00115,21.39706,2.45588,1.43242,0.0,10.79412,-2.79412,-0.43736
cpt,random,68,0.00115,10.60294,5.25,1.86978,0.0,0.0,0.0,0.0
