graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
dur,betweeness,26,0.01073,9.03846,1.11538,1.41923,-0.09204,6.73077,-2.23077,-1.43269
dur,closeness,26,0.12612,5.76923,1.65385,1.70128,0.02334,3.46154,-1.69231,-1.15064
dur,core influence,26,0.01928,7.92308,1.38462,1.4,-0.08349,5.61538,-1.96154,-1.45192
dur,degree,26,0.0137,8.5,1.23077,1.59872,-0.08908,6.19231,-2.11538,-1.25321
dur,random,26,0.10278,2.30769,3.34615,2.85192,0.0,0.0,0.0,0.0
