graph,strategy,steps,AUC_aG,AUC_e0_mult,AUC_e1_mult,AUC_CIS,Delta_aG_vs_random,Delta_e0_mult_vs_random,Delta_e1_mult_vs_random,Delta_CIS_vs_random
isis-links.json,betweeness,279,0.00025,60.72401,8.4767,1.53512,-0.00172,37.66308,-3.53405,-0.87031
isis-links.json,closeness,279,0.01447,31.53405,7.98208,1.82238,0.0125,8.47312,-4.02867,-0.58306
isis-links.json,core influence,279,0.00025,61.71326,9.3871,1.6011,-0.00172,38.65233,-2.62366,-0.80433
isis-links.json,degree,279,0.00025,66.57348,8.41935,1.47914,-0.00172,43.51254,-3.5914,-0.92629
isis-links.json,random,279,0.00197,23.06093,12.01075,2.40543,0.0,0.0,0.0,0.0
